condition_id,source_year,source_week,game_id,play_id,nfl_id,n_rows_in_condition
119582,2023,13,2023120303,2471,55958,1
472175,2023,13,2023120303,2471,56045,1
472162,2023,13,2023120303,2471,56364,1
472209,2023,13,2023120303,2523,37078,1
472218,2023,13,2023120303,2523,42589,1
472238,2023,13,2023120303,2523,44917,1
472190,2023,13,2023120303,2523,44962,1
472200,2023,13,2023120303,2523,46080,1
472230,2023,13,2023120303,2523,47784,1
472224,2023,13,2023120303,2523,48646,1
472205,2023,13,2023120303,2523,52527,1
472212,2023,13,2023120303,2523,52778,1
472228,2023,13,2023120303,2523,54520,1
472196,2023,13,2023120303,2523,54690,1
472194,2023,13,2023120303,2523,55897,1
441135,2023,13,2023120303,2803,44814,1
472243,2023,13,2023120303,2803,44848,1
472252,2023,13,2023120303,2803,46968,1
472267,2023,13,2023120303,2803,47849,1
472251,2023,13,2023120303,2803,49410,1
472256,2023,13,2023120303,2803,52863,1
472275,2023,13,2023120303,2803,53484,1
472272,2023,13,2023120303,2803,54517,1
472261,2023,13,2023120303,2803,54603,1
85309,2023,13,2023120303,2803,55906,1
472253,2023,13,2023120303,2803,56045,1
472246,2023,13,2023120303,2803,56364,1
472327,2023,13,2023120303,2850,44814,1
472284,2023,13,2023120303,2850,44848,1
472334,2023,13,2023120303,2850,47849,1
472292,2023,13,2023120303,2850,49410,1
472303,2023,13,2023120303,2850,52863,1
472325,2023,13,2023120303,2850,53453,1
472317,2023,13,2023120303,2850,54517,1
472311,2023,13,2023120303,2850,54673,1
472278,2023,13,2023120303,2850,55906,1
472297,2023,13,2023120303,2850,56045,1
472288,2023,13,2023120303,2850,56364,1
472383,2023,13,2023120303,2919,44814,1
472337,2023,13,2023120303,2919,44848,1
472369,2023,13,2023120303,2919,47849,1
472347,2023,13,2023120303,2919,49410,1
472356,2023,13,2023120303,2919,53445,1
472381,2023,13,2023120303,2919,53484,1
472390,2023,13,2023120303,2919,54517,1
472363,2023,13,2023120303,2919,54673,1
472375,2023,13,2023120303,2919,54905,1
472343,2023,13,2023120303,2919,55937,1
472350,2023,13,2023120303,2919,56045,1
472340,2023,13,2023120303,2919,56364,1
472457,2023,13,2023120303,2971,44814,1
472394,2023,13,2023120303,2971,44848,1
472415,2023,13,2023120303,2971,46968,1
472414,2023,13,2023120303,2971,49410,1
472426,2023,13,2023120303,2971,53445,1
472452,2023,13,2023120303,2971,53484,1
472444,2023,13,2023120303,2971,54517,1
472435,2023,13,2023120303,2971,54603,1
472465,2023,13,2023120303,2971,54905,1
472407,2023,13,2023120303,2971,55937,1
472421,2023,13,2023120303,2971,56045,1
472399,2023,13,2023120303,2971,56364,1
472497,2023,13,2023120303,2994,41290,1
472507,2023,13,2023120303,2994,44814,1
472471,2023,13,2023120303,2994,46807,1
472484,2023,13,2023120303,2994,46968,1
472502,2023,13,2023120303,2994,47849,1
472493,2023,13,2023120303,2994,53445,1
472490,2023,13,2023120303,2994,53639,1
472505,2023,13,2023120303,2994,54517,1
472511,2023,13,2023120303,2994,54673,1
472479,2023,13,2023120303,2994,55937,1
472487,2023,13,2023120303,2994,56045,1
472475,2023,13,2023120303,2994,56364,1
472527,2023,13,2023120303,3038,37078,1
472540,2023,13,2023120303,3038,42589,1
472536,2023,13,2023120303,3038,44917,1
472518,2023,13,2023120303,3038,44962,1
472524,2023,13,2023120303,3038,46080,1
289697,2023,13,2023120303,3038,47784,1
472514,2023,13,2023120303,3038,52510,1
472526,2023,13,2023120303,3038,52527,1
472531,2023,13,2023120303,3038,52778,1
472537,2023,13,2023120303,3038,53478,1
472538,2023,13,2023120303,3038,54520,1
472522,2023,13,2023120303,3038,54690,1
472519,2023,13,2023120303,3038,55897,1
472554,2023,13,2023120303,3226,37078,1
472542,2023,13,2023120303,3226,44962,1
472551,2023,13,2023120303,3226,46080,1
472547,2023,13,2023120303,3226,46698,1
472565,2023,13,2023120303,3226,47784,1
472567,2023,13,2023120303,3226,48646,1
472556,2023,13,2023120303,3226,52778,1
472559,2023,13,2023120303,3226,53478,1
472564,2023,13,2023120303,3226,54520,1
472545,2023,13,2023120303,3226,55897,1
472609,2023,13,2023120303,3494,42589,1
472615,2023,13,2023120303,3494,44917,1
472570,2023,13,2023120303,3494,44962,1
472585,2023,13,2023120303,3494,46080,1
472622,2023,13,2023120303,3494,47784,1
472590,2023,13,2023120303,3494,52527,1
472596,2023,13,2023120303,3494,52778,1
472625,2023,13,2023120303,3494,54520,1
472576,2023,13,2023120303,3494,54690,1
472575,2023,13,2023120303,3494,55897,1
472601,2023,13,2023120303,3494,56062,1
472659,2023,13,2023120303,3627,41290,1
299473,2023,13,2023120303,3627,44814,1
472627,2023,13,2023120303,3627,44848,1
79483,2023,13,2023120303,3627,46968,1
472649,2023,13,2023120303,3627,47849,1
472638,2023,13,2023120303,3627,49410,1
472645,2023,13,2023120303,3627,52863,1
472653,2023,13,2023120303,3627,53453,1
472655,2023,13,2023120303,3627,53484,1
472652,2023,13,2023120303,3627,54517,1
267154,2023,13,2023120303,3627,55937,1
472642,2023,13,2023120303,3627,56045,1
472632,2023,13,2023120303,3627,56364,1
472686,2023,13,2023120303,3652,41290,1
472704,2023,13,2023120303,3652,44814,1
472665,2023,13,2023120303,3652,44848,1
441734,2023,13,2023120303,3652,46968,1
472692,2023,13,2023120303,3652,47849,1
472676,2023,13,2023120303,3652,49410,1
2538,2023,13,2023120303,3652,52863,1
472709,2023,13,2023120303,3652,53453,1
472702,2023,13,2023120303,3652,53484,1
472697,2023,13,2023120303,3652,54517,1
472669,2023,13,2023120303,3652,55937,1
472681,2023,13,2023120303,3652,56045,1
472667,2023,13,2023120303,3652,56364,1
472734,2023,13,2023120303,3699,41290,1
472748,2023,13,2023120303,3699,44814,1
472712,2023,13,2023120303,3699,44848,1
472722,2023,13,2023120303,3699,46968,1
472735,2023,13,2023120303,3699,47849,1
472720,2023,13,2023120303,3699,49410,1
472729,2023,13,2023120303,3699,52863,1
472753,2023,13,2023120303,3699,53453,1
472746,2023,13,2023120303,3699,53484,1
472742,2023,13,2023120303,3699,54517,1
472716,2023,13,2023120303,3699,55937,1
472726,2023,13,2023120303,3699,56045,1
472714,2023,13,2023120303,3699,56364,1
472790,2023,13,2023120303,3747,41290,1
472787,2023,13,2023120303,3747,44814,1
472757,2023,13,2023120303,3747,44848,1
472769,2023,13,2023120303,3747,46968,1
472766,2023,13,2023120303,3747,49410,1
472773,2023,13,2023120303,3747,52863,1
472786,2023,13,2023120303,3747,54517,1
472777,2023,13,2023120303,3747,54603,1
472781,2023,13,2023120303,3747,54673,1
472762,2023,13,2023120303,3747,55937,1
472772,2023,13,2023120303,3747,56045,1
472760,2023,13,2023120303,3747,56364,1
472839,2023,13,2023120303,3826,44814,1
472796,2023,13,2023120303,3826,44848,1
472811,2023,13,2023120303,3826,46968,1
472844,2023,13,2023120303,3826,47849,1
472836,2023,13,2023120303,3826,47876,1
472808,2023,13,2023120303,3826,49410,1
472817,2023,13,2023120303,3826,52863,1
472824,2023,13,2023120303,3826,54603,1
472828,2023,13,2023120303,3826,54673,1
472830,2023,13,2023120303,3826,54905,1
472804,2023,13,2023120303,3826,55937,1
472815,2023,13,2023120303,3826,56045,1
472801,2023,13,2023120303,3826,56364,1
472866,2023,13,2023120303,3873,41290,1
472875,2023,13,2023120303,3873,44814,1
472847,2023,13,2023120303,3873,44848,1
472860,2023,13,2023120303,3873,46968,1
472880,2023,13,2023120303,3873,47849,1
472858,2023,13,2023120303,3873,49410,1
472872,2023,13,2023120303,3873,54517,1
472854,2023,13,2023120303,3873,55937,1
472864,2023,13,2023120303,3873,56045,1
472851,2023,13,2023120303,3873,56364,1
472896,2023,13,2023120304,77,41233,1
472889,2023,13,2023120304,77,42816,1
472900,2023,13,2023120304,77,44896,1
472891,2023,13,2023120304,77,45004,1
472898,2023,13,2023120304,77,46070,1
472885,2023,13,2023120304,77,46124,1
472886,2023,13,2023120304,77,46527,1
472888,2023,13,2023120304,77,53437,1
472894,2023,13,2023120304,77,54571,1
472897,2023,13,2023120304,77,56036,1
472883,2023,13,2023120304,77,56230,1
472921,2023,13,2023120304,254,41233,1
472912,2023,13,2023120304,254,42816,1
472918,2023,13,2023120304,254,44896,1
472913,2023,13,2023120304,254,45004,1
472922,2023,13,2023120304,254,46070,1
103149,2023,13,2023120304,254,46124,1
472906,2023,13,2023120304,254,46527,1
472910,2023,13,2023120304,254,52472,1
472908,2023,13,2023120304,254,53437,1
472915,2023,13,2023120304,254,54571,1
472926,2023,13,2023120304,254,56056,1
472904,2023,13,2023120304,254,56230,1
472945,2023,13,2023120304,354,40488,1
472954,2023,13,2023120304,354,46130,1
472929,2023,13,2023120304,354,46132,1
472935,2023,13,2023120304,354,46699,1
472927,2023,13,2023120304,354,52453,1
472960,2023,13,2023120304,354,52659,1
472949,2023,13,2023120304,354,53555,1
472938,2023,13,2023120304,354,53605,1
472941,2023,13,2023120304,354,54622,1
472936,2023,13,2023120304,354,55079,1
472961,2023,13,2023120304,354,55865,1
472966,2023,13,2023120304,354,55904,1
472933,2023,13,2023120304,354,56540,1
472988,2023,13,2023120304,443,41233,1
472977,2023,13,2023120304,443,42816,1
472971,2023,13,2023120304,443,43341,1
472982,2023,13,2023120304,443,44896,1
472980,2023,13,2023120304,443,45004,1
66072,2023,13,2023120304,443,46070,1
472972,2023,13,2023120304,443,46124,1
472975,2023,13,2023120304,443,46527,1
472976,2023,13,2023120304,443,53437,1
472986,2023,13,2023120304,443,54556,1
472981,2023,13,2023120304,443,54571,1
472985,2023,13,2023120304,443,55075,1
472968,2023,13,2023120304,443,56230,1
473014,2023,13,2023120304,490,41233,1
473001,2023,13,2023120304,490,42816,1
473009,2023,13,2023120304,490,44896,1
473003,2023,13,2023120304,490,45004,1
434002,2023,13,2023120304,490,46070,1
223719,2023,13,2023120304,490,46124,1
472997,2023,13,2023120304,490,46205,1
343761,2023,13,2023120304,490,53437,1
473006,2023,13,2023120304,490,54571,1
473016,2023,13,2023120304,490,56056,1
472991,2023,13,2023120304,490,56230,1
473031,2023,13,2023120304,538,42816,1
473045,2023,13,2023120304,538,44896,1
473035,2023,13,2023120304,538,45004,1
473062,2023,13,2023120304,538,46070,1
473024,2023,13,2023120304,538,46124,1
473027,2023,13,2023120304,538,46527,1
473029,2023,13,2023120304,538,53437,1
473059,2023,13,2023120304,538,54556,1
473038,2023,13,2023120304,538,54571,1
473051,2023,13,2023120304,538,55075,1
473068,2023,13,2023120304,538,56056,1
473020,2023,13,2023120304,538,56230,1
473115,2023,13,2023120304,565,41233,1
473091,2023,13,2023120304,565,42816,1
473102,2023,13,2023120304,565,44896,1
473093,2023,13,2023120304,565,45004,1
473109,2023,13,2023120304,565,46070,1
473075,2023,13,2023120304,565,46124,1
473078,2023,13,2023120304,565,46527,1
473084,2023,13,2023120304,565,52472,1
473082,2023,13,2023120304,565,53437,1
257186,2023,13,2023120304,565,54556,1
257170,2023,13,2023120304,565,54571,1
473108,2023,13,2023120304,565,56056,1
473070,2023,13,2023120304,565,56230,1
473158,2023,13,2023120304,790,40488,1
473133,2023,13,2023120304,790,41915,1
473121,2023,13,2023120304,790,46132,1
473129,2023,13,2023120304,790,46699,1
473118,2023,13,2023120304,790,52453,1
473152,2023,13,2023120304,790,52659,1
59120,2023,13,2023120304,790,53605,1
473147,2023,13,2023120304,790,53658,1
473135,2023,13,2023120304,790,54622,1
473154,2023,13,2023120304,790,55865,1
473142,2023,13,2023120304,790,55904,1
473125,2023,13,2023120304,790,56540,1
473192,2023,13,2023120304,820,40488,1
473166,2023,13,2023120304,820,46132,1
473219,2023,13,2023120304,820,46170,1
473171,2023,13,2023120304,820,46699,1
473178,2023,13,2023120304,820,46711,1
473161,2023,13,2023120304,820,52453,1
473177,2023,13,2023120304,820,53461,1
473196,2023,13,2023120304,820,53555,1
473208,2023,13,2023120304,820,53658,1
473181,2023,13,2023120304,820,54622,1
473174,2023,13,2023120304,820,55079,1
473214,2023,13,2023120304,820,55865,1
473202,2023,13,2023120304,820,55904,1
473297,2023,13,2023120304,882,40488,1
473226,2023,13,2023120304,882,46132,1
473266,2023,13,2023120304,882,46170,1
473242,2023,13,2023120304,882,46699,1
375112,2023,13,2023120304,882,46711,1
473260,2023,13,2023120304,882,53555,1
473276,2023,13,2023120304,882,53586,1
473255,2023,13,2023120304,882,54622,1
473246,2023,13,2023120304,882,55079,1
473288,2023,13,2023120304,882,55865,1
473283,2023,13,2023120304,882,55904,1
473236,2023,13,2023120304,882,56540,1
473312,2023,13,2023120304,951,40488,1
473301,2023,13,2023120304,951,46132,1
473314,2023,13,2023120304,951,46170,1
473305,2023,13,2023120304,951,46699,1
473308,2023,13,2023120304,951,46711,1
473298,2023,13,2023120304,951,52453,1
473316,2023,13,2023120304,951,53658,1
473309,2023,13,2023120304,951,54622,1
473306,2023,13,2023120304,951,55079,1
473320,2023,13,2023120304,951,55865,1
315413,2023,13,2023120304,951,55904,1
473303,2023,13,2023120304,951,56540,1
473334,2023,13,2023120304,1034,40488,1
473325,2023,13,2023120304,1034,46132,1
473337,2023,13,2023120304,1034,46170,1
473329,2023,13,2023120304,1034,46699,1
473335,2023,13,2023120304,1034,53555,1
473339,2023,13,2023120304,1034,53658,1
473332,2023,13,2023120304,1034,54622,1
473330,2023,13,2023120304,1034,55079,1
473341,2023,13,2023120304,1034,55865,1
473342,2023,13,2023120304,1034,55904,1
473327,2023,13,2023120304,1034,56540,1
473356,2023,13,2023120304,1218,40488,1
224646,2023,13,2023120304,1218,46130,1
473346,2023,13,2023120304,1218,46132,1
473355,2023,13,2023120304,1218,46711,1
192833,2023,13,2023120304,1218,47836,1
473345,2023,13,2023120304,1218,52453,1
400928,2023,13,2023120304,1218,54622,1
473349,2023,13,2023120304,1218,55079,1
473358,2023,13,2023120304,1218,55865,1
473361,2023,13,2023120304,1218,55904,1
473348,2023,13,2023120304,1218,56540,1
473352,2023,13,2023120304,1218,56543,1
473390,2023,13,2023120304,1371,41233,1
473375,2023,13,2023120304,1371,42816,1
473381,2023,13,2023120304,1371,44896,1
473378,2023,13,2023120304,1371,45004,1
473387,2023,13,2023120304,1371,46070,1
473367,2023,13,2023120304,1371,46124,1
473364,2023,13,2023120304,1371,52417,1
473372,2023,13,2023120304,1371,52472,1
473385,2023,13,2023120304,1371,56056,1
473362,2023,13,2023120304,1371,56230,1
473418,2023,13,2023120304,1626,41233,1
473401,2023,13,2023120304,1626,42816,1
473395,2023,13,2023120304,1626,43341,1
473410,2023,13,2023120304,1626,44896,1
473404,2023,13,2023120304,1626,45004,1
473416,2023,13,2023120304,1626,46070,1
473397,2023,13,2023120304,1626,46124,1
473398,2023,13,2023120304,1626,53437,1
473407,2023,13,2023120304,1626,54571,1
473415,2023,13,2023120304,1626,56056,1
473394,2023,13,2023120304,1626,56230,1
473470,2023,13,2023120304,1700,41233,1
473437,2023,13,2023120304,1700,42816,1
473423,2023,13,2023120304,1700,43341,1
473457,2023,13,2023120304,1700,44896,1
473443,2023,13,2023120304,1700,45004,1
473466,2023,13,2023120304,1700,46070,1
473427,2023,13,2023120304,1700,46124,1
473431,2023,13,2023120304,1700,46527,1
473434,2023,13,2023120304,1700,53437,1
473460,2023,13,2023120304,1700,54556,1
473446,2023,13,2023120304,1700,54571,1
473464,2023,13,2023120304,1700,56056,1
473421,2023,13,2023120304,1700,56230,1
473501,2023,13,2023120304,1850,41233,1
473483,2023,13,2023120304,1850,42816,1
473474,2023,13,2023120304,1850,43341,1
473488,2023,13,2023120304,1850,44896,1
114883,2023,13,2023120304,1850,45004,1
473497,2023,13,2023120304,1850,46070,1
473476,2023,13,2023120304,1850,46124,1
473479,2023,13,2023120304,1850,46527,1
473480,2023,13,2023120304,1850,53437,1
473492,2023,13,2023120304,1850,54556,1
473486,2023,13,2023120304,1850,54571,1
473495,2023,13,2023120304,1850,56056,1
473473,2023,13,2023120304,1850,56230,1
473515,2023,13,2023120304,1880,41233,1
154358,2023,13,2023120304,1880,42816,1
473503,2023,13,2023120304,1880,43341,1
473512,2023,13,2023120304,1880,44896,1
473510,2023,13,2023120304,1880,45004,1
473518,2023,13,2023120304,1880,46070,1
473505,2023,13,2023120304,1880,46124,1
473507,2023,13,2023120304,1880,46527,1
473509,2023,13,2023120304,1880,53437,1
114522,2023,13,2023120304,1880,54556,1
253102,2023,13,2023120304,1880,54571,1
473520,2023,13,2023120304,1880,56056,1
164280,2023,13,2023120304,1880,56230,1
473546,2023,13,2023120304,1905,41233,1
473534,2023,13,2023120304,1905,42816,1
473524,2023,13,2023120304,1905,43341,1
473543,2023,13,2023120304,1905,44896,1
473537,2023,13,2023120304,1905,45004,1
473551,2023,13,2023120304,1905,46070,1
473527,2023,13,2023120304,1905,46124,1
473529,2023,13,2023120304,1905,46527,1
473532,2023,13,2023120304,1905,53437,1
473549,2023,13,2023120304,1905,54556,1
473540,2023,13,2023120304,1905,54571,1
473555,2023,13,2023120304,1905,56056,1
473522,2023,13,2023120304,1905,56230,1
473591,2023,13,2023120304,2004,41233,1
473575,2023,13,2023120304,2004,42816,1
473587,2023,13,2023120304,2004,44896,1
473578,2023,13,2023120304,2004,45004,1
473599,2023,13,2023120304,2004,46070,1
473563,2023,13,2023120304,2004,46124,1
473564,2023,13,2023120304,2004,46527,1
473570,2023,13,2023120304,2004,52472,1
473568,2023,13,2023120304,2004,53437,1
473603,2023,13,2023120304,2004,54556,1
473582,2023,13,2023120304,2004,54571,1
473597,2023,13,2023120304,2004,56056,1
473560,2023,13,2023120304,2004,56230,1
473631,2023,13,2023120304,2078,40488,1
473622,2023,13,2023120304,2078,41915,1
473646,2023,13,2023120304,2078,46130,1
473609,2023,13,2023120304,2078,46132,1
473615,2023,13,2023120304,2078,46699,1
473619,2023,13,2023120304,2078,46711,1
473607,2023,13,2023120304,2078,52453,1
473641,2023,13,2023120304,2078,52659,1
473634,2023,13,2023120304,2078,53555,1
473628,2023,13,2023120304,2078,54622,1
473617,2023,13,2023120304,2078,55079,1
473642,2023,13,2023120304,2078,55865,1
473637,2023,13,2023120304,2078,55904,1
473624,2023,13,2023120304,2078,55947,1
473611,2023,13,2023120304,2078,56540,1
473664,2023,13,2023120304,2108,40488,1
473668,2023,13,2023120304,2108,46130,1
473650,2023,13,2023120304,2108,46132,1
473671,2023,13,2023120304,2108,46170,1
473656,2023,13,2023120304,2108,46699,1
473647,2023,13,2023120304,2108,52453,1
473659,2023,13,2023120304,2108,54622,1
473672,2023,13,2023120304,2108,55865,1
473677,2023,13,2023120304,2108,55904,1
473653,2023,13,2023120304,2108,56540,1
473695,2023,13,2023120304,2131,40488,1
473689,2023,13,2023120304,2131,41915,1
473708,2023,13,2023120304,2131,46130,1
473680,2023,13,2023120304,2131,46132,1
473699,2023,13,2023120304,2131,46170,1
473686,2023,13,2023120304,2131,46699,1
473678,2023,13,2023120304,2131,47890,1
473703,2023,13,2023120304,2131,53586,1
473691,2023,13,2023120304,2131,54622,1
473705,2023,13,2023120304,2131,55865,1
473683,2023,13,2023120304,2131,56540,1
473840,2023,13,2023120304,2208,40488,1
473723,2023,13,2023120304,2208,46132,1
473742,2023,13,2023120304,2208,46699,1
473755,2023,13,2023120304,2208,46711,1
473712,2023,13,2023120304,2208,52453,1
473818,2023,13,2023120304,2208,52659,1
473776,2023,13,2023120304,2208,53555,1
473799,2023,13,2023120304,2208,53658,1
473765,2023,13,2023120304,2208,54622,1
473750,2023,13,2023120304,2208,55079,1
473828,2023,13,2023120304,2208,55865,1
473790,2023,13,2023120304,2208,55904,1
473733,2023,13,2023120304,2208,56540,1
473864,2023,13,2023120304,2334,40488,1
473844,2023,13,2023120304,2334,46132,1
473851,2023,13,2023120304,2334,46699,1
473843,2023,13,2023120304,2334,52453,1
473883,2023,13,2023120304,2334,52659,1
463371,2023,13,2023120304,2334,53555,1
473875,2023,13,2023120304,2334,53658,1
473858,2023,13,2023120304,2334,54622,1
473855,2023,13,2023120304,2334,55079,1
473878,2023,13,2023120304,2334,55865,1
473871,2023,13,2023120304,2334,55904,1
473849,2023,13,2023120304,2334,56540,1
473924,2023,13,2023120304,2429,41233,1
473899,2023,13,2023120304,2429,42816,1
473910,2023,13,2023120304,2429,44896,1
473904,2023,13,2023120304,2429,45004,1
473921,2023,13,2023120304,2429,46070,1
473890,2023,13,2023120304,2429,46124,1
473896,2023,13,2023120304,2429,52472,1
473892,2023,13,2023120304,2429,53437,1
473914,2023,13,2023120304,2429,54556,1
473908,2023,13,2023120304,2429,54571,1
473919,2023,13,2023120304,2429,56056,1
473887,2023,13,2023120304,2429,56230,1
473978,2023,13,2023120304,2501,40488,1
473989,2023,13,2023120304,2501,46130,1
473937,2023,13,2023120304,2501,46132,1
473998,2023,13,2023120304,2501,46170,1
473967,2023,13,2023120304,2501,46711,1
474009,2023,13,2023120304,2501,47836,1
473930,2023,13,2023120304,2501,52453,1
473973,2023,13,2023120304,2501,54622,1
473951,2023,13,2023120304,2501,55079,1
474017,2023,13,2023120304,2501,55865,1
474025,2023,13,2023120304,2501,55904,1
473943,2023,13,2023120304,2501,56540,1
473959,2023,13,2023120304,2501,56543,1
474088,2023,13,2023120304,2588,41233,1
474054,2023,13,2023120304,2588,43497,1
474106,2023,13,2023120304,2588,44896,1
474062,2023,13,2023120304,2588,45004,1
474099,2023,13,2023120304,2588,46070,1
474045,2023,13,2023120304,2588,46124,1
474080,2023,13,2023120304,2588,46203,1
474050,2023,13,2023120304,2588,46527,1
474037,2023,13,2023120304,2588,52417,1
474068,2023,13,2023120304,2588,54571,1
474094,2023,13,2023120304,2588,56036,1
474032,2023,13,2023120304,2588,56230,1
474126,2023,13,2023120304,2618,42816,1
474117,2023,13,2023120304,2618,43341,1
474129,2023,13,2023120304,2618,45004,1
474146,2023,13,2023120304,2618,45039,1
474153,2023,13,2023120304,2618,46070,1
474121,2023,13,2023120304,2618,46124,1
474140,2023,13,2023120304,2618,46203,1
474124,2023,13,2023120304,2618,46527,1
474112,2023,13,2023120304,2618,52417,1
474134,2023,13,2023120304,2618,54571,1
474157,2023,13,2023120304,2618,55075,1
474151,2023,13,2023120304,2618,56056,1
474110,2023,13,2023120304,2618,56230,1
474187,2023,13,2023120304,2718,40488,1
474164,2023,13,2023120304,2718,46132,1
474171,2023,13,2023120304,2718,46699,1
474179,2023,13,2023120304,2718,46711,1
474160,2023,13,2023120304,2718,52453,1
474197,2023,13,2023120304,2718,53555,1
474205,2023,13,2023120304,2718,53658,1
474181,2023,13,2023120304,2718,54622,1
474176,2023,13,2023120304,2718,55079,1
474198,2023,13,2023120304,2718,55865,1
474168,2023,13,2023120304,2718,56540,1
474220,2023,13,2023120304,2741,40488,1
474209,2023,13,2023120304,2741,46132,1
474215,2023,13,2023120304,2741,46699,1
474207,2023,13,2023120304,2741,52453,1
474235,2023,13,2023120304,2741,52659,1
474229,2023,13,2023120304,2741,53658,1
474217,2023,13,2023120304,2741,54622,1
474230,2023,13,2023120304,2741,55865,1
474226,2023,13,2023120304,2741,55904,1
474211,2023,13,2023120304,2741,56540,1
474255,2023,13,2023120304,2788,41915,1
474239,2023,13,2023120304,2788,46132,1
474252,2023,13,2023120304,2788,46711,1
474237,2023,13,2023120304,2788,52453,1
474278,2023,13,2023120304,2788,52659,1
474268,2023,13,2023120304,2788,53586,1
474273,2023,13,2023120304,2788,53658,1
474257,2023,13,2023120304,2788,54622,1
474279,2023,13,2023120304,2788,55865,1
474285,2023,13,2023120304,2788,55904,1
474244,2023,13,2023120304,2788,56540,1
474247,2023,13,2023120304,2788,56543,1
474328,2023,13,2023120304,2894,41233,1
474301,2023,13,2023120304,2894,42816,1
474312,2023,13,2023120304,2894,44896,1
474306,2023,13,2023120304,2894,45004,1
474324,2023,13,2023120304,2894,46070,1
93198,2023,13,2023120304,2894,46124,1
474300,2023,13,2023120304,2894,46527,1
93208,2023,13,2023120304,2894,52417,1
474318,2023,13,2023120304,2894,54556,1
474310,2023,13,2023120304,2894,54571,1
474296,2023,13,2023120304,2894,54654,1
474321,2023,13,2023120304,2894,56056,1
474292,2023,13,2023120304,2894,56230,1
474349,2023,13,2023120304,3013,40488,1
474342,2023,13,2023120304,3013,46130,1
474331,2023,13,2023120304,3013,46132,1
474336,2023,13,2023120304,3013,46711,1
474338,2023,13,2023120304,3013,54622,1
474332,2023,13,2023120304,3013,55079,1
474346,2023,13,2023120304,3013,55865,1
474344,2023,13,2023120304,3013,55904,1
308062,2023,13,2023120304,3013,56540,1
474335,2023,13,2023120304,3013,56543,1
474394,2023,13,2023120304,3059,40488,1
474428,2023,13,2023120304,3059,46130,1
474362,2023,13,2023120304,3059,46132,1
474402,2023,13,2023120304,3059,46170,1
474376,2023,13,2023120304,3059,46699,1
474418,2023,13,2023120304,3059,47836,1
474354,2023,13,2023120304,3059,52453,1
474383,2023,13,2023120304,3059,53461,1
474388,2023,13,2023120304,3059,54622,1
474381,2023,13,2023120304,3059,55079,1
474421,2023,13,2023120304,3059,55865,1
474411,2023,13,2023120304,3059,55904,1
474367,2023,13,2023120304,3059,56540,1
474465,2023,13,2023120304,3166,41233,1
474447,2023,13,2023120304,3166,42816,1
58882,2023,13,2023120304,3166,44896,1
162508,2023,13,2023120304,3166,45004,1
474461,2023,13,2023120304,3166,46070,1
474439,2023,13,2023120304,3166,46124,1
474444,2023,13,2023120304,3166,46527,1
474436,2023,13,2023120304,3166,52417,1
316204,2023,13,2023120304,3166,52472,1
474453,2023,13,2023120304,3166,54556,1
147146,2023,13,2023120304,3166,54571,1
474458,2023,13,2023120304,3166,56056,1
474435,2023,13,2023120304,3166,56230,1
474478,2023,13,2023120304,3293,40488,1
474470,2023,13,2023120304,3293,46132,1
474475,2023,13,2023120304,3293,46711,1
474486,2023,13,2023120304,3293,47836,1
474468,2023,13,2023120304,3293,52453,1
474482,2023,13,2023120304,3293,52659,1
474481,2023,13,2023120304,3293,53658,1
474476,2023,13,2023120304,3293,54622,1
474484,2023,13,2023120304,3293,55865,1
474480,2023,13,2023120304,3293,55904,1
306812,2023,13,2023120304,3293,56543,1
474473,2023,13,2023120304,3293,56670,1
474527,2023,13,2023120304,3367,42816,1
474549,2023,13,2023120304,3367,44896,1
474533,2023,13,2023120304,3367,45004,1
474574,2023,13,2023120304,3367,46070,1
474507,2023,13,2023120304,3367,46124,1
474516,2023,13,2023120304,3367,46205,1
474514,2023,13,2023120304,3367,46527,1
474499,2023,13,2023120304,3367,52417,1
474579,2023,13,2023120304,3367,54556,1
474537,2023,13,2023120304,3367,54571,1
474569,2023,13,2023120304,3367,56056,1
474493,2023,13,2023120304,3367,56230,1
474563,2023,13,2023120304,3367,56544,1
474677,2023,13,2023120304,3442,41233,1
474622,2023,13,2023120304,3442,42816,1
474602,2023,13,2023120304,3442,43341,1
474643,2023,13,2023120304,3442,44896,1
474629,2023,13,2023120304,3442,45004,1
474672,2023,13,2023120304,3442,46070,1
474607,2023,13,2023120304,3442,46124,1
474615,2023,13,2023120304,3442,46527,1
474598,2023,13,2023120304,3442,52417,1
474653,2023,13,2023120304,3442,54556,1
474634,2023,13,2023120304,3442,54571,1
474665,2023,13,2023120304,3442,56056,1
474587,2023,13,2023120304,3442,56230,1
474707,2023,13,2023120304,3694,40488,1
474711,2023,13,2023120304,3694,46130,1
474687,2023,13,2023120304,3694,46132,1
129587,2023,13,2023120304,3694,46699,1
474725,2023,13,2023120304,3694,47836,1
474682,2023,13,2023120304,3694,52453,1
474721,2023,13,2023120304,3694,52659,1
474701,2023,13,2023120304,3694,54622,1
474698,2023,13,2023120304,3694,55079,1
474723,2023,13,2023120304,3694,55865,1
474716,2023,13,2023120304,3694,55904,1
474691,2023,13,2023120304,3694,56540,1
474760,2023,13,2023120304,3719,40488,1
474744,2023,13,2023120304,3719,41915,1
474765,2023,13,2023120304,3719,46130,1
